id,name,entity_type,summary,aliases,operator,base_geography_kind,base_geography_code,countries_covered,stages,focuses,official_website,founder_route,sources,verified_on,source_profile,dataset_version,dataset_date,license
public_program:anii-emprendimientos-innovadores,Apoyo a Emprendimientos Innovadores,public_program,ANR de até 80% e UYU 3 milhões para empreendedores e empresas jovens inovadoras.,[],[Agencia Nacional de Investigación e Innovación](anii.md) (`agency-anii`),country,UY,"[""NOT_DISCLOSED""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://anii.org.uy/apoyos/emprendimientos/49/apoyo-a-emprendimientos-innovadores/,https://anii.org.uy/apoyos/emprendimientos/49/apoyo-a-emprendimientos-innovadores/,"[{""kind"":""official_program"",""title"":""Apoyo a Emprendimientos Innovadores"",""url"":""https://anii.org.uy/apoyos/emprendimientos/49/apoyo-a-emprendimientos-innovadores/""}]",2026-07-27,ecosystem/public-programs/uruguay/anii-emprendimientos-innovadores.md,2026-07-27,2026-07-27,CC0-1.0
public_program:anii-validacion-ideas,Validación de Ideas de Negocios,public_program,Ventanilla permanente para validar ideias de negócio inovadoras.,[],[Agencia Nacional de Investigación e Innovación](anii.md) (`agency-anii`),country,UY,"[""NOT_DISCLOSED""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://anii.org.uy/apoyos/emprendimientos/51/validacion-de-ideas-de-negocios/,https://anii.org.uy/apoyos/emprendimientos/51/validacion-de-ideas-de-negocios/,"[{""kind"":""official_program"",""title"":""Validación de Ideas de Negocios"",""url"":""https://anii.org.uy/apoyos/emprendimientos/51/validacion-de-ideas-de-negocios/""}]",2026-07-27,ecosystem/public-programs/uruguay/anii-validacion-ideas.md,2026-07-27,2026-07-27,CC0-1.0
public_program:bdp-bolivia,Banco de Desarrollo Productivo,public_program,O BDP administra uma rota financeira oficial destinada expressamente a startups bolivianas.,"[""BDP-SAM""]",,country,BO,"[""BO""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.bdp.com.bo/,https://www.bdp.com.bo/fondo-startup/,"[{""kind"":""official_program"",""title"":""Fondo Startup"",""url"":""https://www.bdp.com.bo/fondo-startup/""}]",2026-07-27,ecosystem/public-programs/bolivia/bdp-bolivia.md,2026-07-27,2026-07-27,CC0-1.0
public_program:bdp-fondo-startup,Fondo de Capital de Riesgo para Emprendimientos Innovadores,public_program,"A página vigente oferece capital de risco direto ou indireto a startups bolivianas inovadoras ligadas a exportações ou substituição de importações, informa condições financeiras e mantém documentos do fundo referentes a 2025.","[""Fondo Startup"",""BDP Fondo Startup""]",[Banco de Desarrollo Productivo](bdp-bolivia.md) (`agency-bdp-bolivia`),country,BO,"[""BO""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.bdp.com.bo/fondo-startup/,https://www.bdp.com.bo/fondo-startup/,"[{""kind"":""official_program"",""title"":""Fondo Startup"",""url"":""https://www.bdp.com.bo/fondo-startup/""}]",2026-07-27,ecosystem/public-programs/bolivia/bdp-fondo-startup.md,2026-07-27,2026-07-27,CC0-1.0
public_program:bndes,Banco Nacional de Desenvolvimento Econômico e Social,public_program,O BNDES identifica startups de inovação climática entre os clientes e oferece rota oficial de solicitação de financiamento.,"[""BNDES""]",,country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.bndes.gov.br/,https://www.bndes.gov.br/wps/portal/site/home/financiamento/produto/fundo-clima/servicos-inovacao-verdes,"[{""kind"":""official_program"",""title"":""Fundo Clima - Serviços e inovação verdes"",""url"":""https://www.bndes.gov.br/wps/portal/site/home/financiamento/produto/fundo-clima/servicos-inovacao-verdes""}]",2026-07-27,ecosystem/public-programs/brazil/bndes.md,2026-07-27,2026-07-27,CC0-1.0
public_program:bndes-fundo-clima-servicos-inovacao-verdes,Fundo Clima - Serviços e Inovação Verdes,public_program,"A modalidade oferece financiamento a pessoas jurídicas, inclui startups de inovação climática e mantém solicitação pelo Portal do Cliente; informa mínimo de R$ 20 milhões, máximo de R$ 500 milhões e participação do BNDES de até 80%.",[],[Banco Nacional de Desenvolvimento Econômico e Social](bndes.md) (`agency-bndes`),country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.bndes.gov.br/wps/portal/site/home/financiamento/produto/fundo-clima/servicos-inovacao-verdes,https://www.bndes.gov.br/wps/portal/site/home/financiamento/produto/fundo-clima/servicos-inovacao-verdes,"[{""kind"":""official_program"",""title"":""Fundo Clima - Serviços e inovação verdes"",""url"":""https://www.bndes.gov.br/wps/portal/site/home/financiamento/produto/fundo-clima/servicos-inovacao-verdes""}]",2026-07-27,ecosystem/public-programs/brazil/bndes-fundo-clima-servicos-inovacao-verdes.md,2026-07-27,2026-07-27,CC0-1.0
public_program:bndes-garagem,BNDES Garagem,public_program,A página oficial prevê cem negócios por ano até 2028 e distribui R$ 915 mil em premiações no ciclo.,[],[Banco Nacional de Desenvolvimento Econômico e Social](bndes.md) (`agency-bndes`),country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://garagem.bndes.gov.br/,https://garagem.bndes.gov.br/,"[{""kind"":""official_program"",""title"":""BNDES Garagem"",""url"":""https://garagem.bndes.gov.br/""}]",2026-07-27,ecosystem/public-programs/brazil/bndes-garagem.md,2026-07-27,2026-07-27,CC0-1.0
public_program:brde,Banco Regional de Desenvolvimento do Extremo Sul,public_program,O banco público opera a sétima edição de uma rota recorrente para startups.,[],,country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://brde.com.br/,https://brde.com.br/noticia/brde-labs-rs-2026-esta-com-inscricoes-abertas/,"[{""kind"":""official_program"",""title"":""BRDE Labs RS 2026"",""url"":""https://brde.com.br/noticia/brde-labs-rs-2026-esta-com-inscricoes-abertas/""}]",2026-07-27,ecosystem/public-programs/brazil/brde.md,2026-07-27,2026-07-27,CC0-1.0
public_program:brde-labs-rs,BRDE Labs RS,public_program,A sétima edição seleciona startups da Região Sul e distribui R$ 261 mil em prêmios.,[],[Banco Regional de Desenvolvimento do Extremo Sul](brde.md) (`agency-brde`),country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://brde.com.br/noticia/brde-labs-rs-2026-esta-com-inscricoes-abertas/,https://brde.com.br/noticia/brde-labs-rs-2026-esta-com-inscricoes-abertas/,"[{""kind"":""official_program"",""title"":""BRDE Labs RS 2026"",""url"":""https://brde.com.br/noticia/brde-labs-rs-2026-esta-com-inscricoes-abertas/""}]",2026-07-27,ecosystem/public-programs/brazil/brde-labs-rs.md,2026-07-27,2026-07-27,CC0-1.0
public_program:conquito,Corporación de Promoción Económica ConQuito,public_program,ConQuito opera a rota municipal de capital semente para empreendimentos dinâmicos domiciliados no Distrito Metropolitano de Quito.,"[""ConQuito""]",,country,EC,"[""EC""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.conquito.org.ec/,https://www.conquito.org.ec/fonquito-2026/,"[{""kind"":""official_program"",""title"":""FonQuito 2026"",""url"":""https://www.conquito.org.ec/fonquito-2026/""}]",2026-07-27,ecosystem/public-programs/ecuador/conquito.md,2026-07-27,2026-07-27,CC0-1.0
public_program:conquito-fonquito,FonQuito,public_program,"A página mantém o processo 2026 em execução após o fechamento das inscrições, prevê seleção em julho e agosto e desembolso a partir de setembro; o nome e a edição anual confirmam a rota recorrente.","[""Fondo de Emprendimiento de la Ciudad""]",[Corporación de Promoción Económica ConQuito](conquito.md) (`agency-conquito`),country,EC,"[""EC""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.conquito.org.ec/fonquito-2026/,https://www.conquito.org.ec/fonquito-2026/,"[{""kind"":""official_program"",""title"":""FonQuito 2026"",""url"":""https://www.conquito.org.ec/fonquito-2026/""},{""kind"":""official_program"",""title"":""FonQuito amplía plazo de postulación para capital semilla"",""url"":""https://www.quitoinforma.gob.ec/2025/05/19/atencion-emprendedores-fonquito-amplia-plazo-de-postulacion-para-capital-semilla/""}]",2026-07-27,ecosystem/public-programs/ecuador/conquito-fonquito.md,2026-07-27,2026-07-27,CC0-1.0
public_program:corfo,Corporación de Fomento de la Producción,public_program,A iniciativa da CORFO mantém uma rota explícita para startups tecnológicas escaláveis.,"[""CORFO""]",,country,CL,"[""CL""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.corfo.cl/,https://startupchile.org/en/apply/,"[{""kind"":""official_program"",""title"":""Apply to Start-Up Chile"",""url"":""https://startupchile.org/en/apply/""}]",2026-07-27,ecosystem/public-programs/chile/corfo.md,2026-07-27,2026-07-27,CC0-1.0
public_program:corfo-semilla-inicia-mujeres,Semilla Inicia para Empresas Lideradas por Mujeres,public_program,A página lista edições anuais de 2021 a 2025 e cofinanciamento não reembolsável de até CLP 17 milhões.,[],[Corporación de Fomento de la Producción](corfo.md) (`agency-corfo`),country,CL,"[""CL""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.corfo.cl/sites/cpp/movil/semilla-inicia-mujer,https://www.corfo.cl/sites/cpp/movil/semilla-inicia-mujer,"[{""kind"":""official_program"",""title"":""Semilla Inicia para Empresas Lideradas por Mujeres"",""url"":""https://www.corfo.cl/sites/cpp/movil/semilla-inicia-mujer""}]",2026-07-27,ecosystem/public-programs/chile/corfo-semilla-inicia-mujeres.md,2026-07-27,2026-07-27,CC0-1.0
public_program:fapesp,Fundação de Amparo à Pesquisa do Estado de São Paulo,public_program,A FAPESP mantém o PIPE como rota oficial de apoio financeiro a pequenas empresas inovadoras no estado de São Paulo.,"[""FAPESP""]",,country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://fapesp.br/,https://fapesp.br/pipe/,"[{""kind"":""official_program"",""title"":""PIPE - Pesquisa Inovativa em Pequenas Empresas"",""url"":""https://fapesp.br/pipe/""}]",2026-07-27,ecosystem/public-programs/brazil/fapesp.md,2026-07-27,2026-07-27,CC0-1.0
public_program:fapesp-pipe,Pesquisa Inovativa em Pequenas Empresas,public_program,"A FAPESP informa que recebe propostas PIPE Fase 1, Fase 2 e PIPE Invest em fluxo contínuo ao longo do ano e divulga limites de até R$ 300 mil e R$ 1,5 milhão conforme a fase.","[""PIPE""]",[Fundação de Amparo à Pesquisa do Estado de São Paulo](fapesp.md) (`agency-fapesp`),country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://fapesp.br/pipe/,https://fapesp.br/pipe/faq,"[{""kind"":""official_program"",""title"":""Perguntas frequentes - PIPE"",""url"":""https://fapesp.br/pipe/faq""}]",2026-07-27,ecosystem/public-programs/brazil/fapesp-pipe.md,2026-07-27,2026-07-27,CC0-1.0
public_program:finep,Financiadora de Estudos e Projetos,public_program,"A Finep mantém uma rota recorrente para startups lideradas por mulheres, com premiação financeira e sete edições até 2026.","[""Finep""]",,country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.finep.gov.br/,https://www.finep.gov.br/chamadas-publicas/chamadapublica/781,"[{""kind"":""official_program"",""title"":""Prêmio Mulheres Inovadoras 7ª Edição — 2026"",""url"":""https://www.finep.gov.br/chamadas-publicas/chamadapublica/781""}]",2026-07-27,ecosystem/public-programs/brazil/finep.md,2026-07-27,2026-07-27,CC0-1.0
public_program:finep-mulheres-inovadoras,Programa Mulheres Inovadoras,public_program,"A página permanente registra a sétima edição, seis edições anteriores e prêmios de R$ 60 mil a R$ 120 mil.",[],[Financiadora de Estudos e Projetos](finep.md) (`agency-finep`),country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.finep.gov.br/chamadas-publicas/chamadapublica/781,https://www.finep.gov.br/chamadas-publicas/chamadapublica/781,"[{""kind"":""official_program"",""title"":""Prêmio Mulheres Inovadoras 7ª Edição — 2026"",""url"":""https://www.finep.gov.br/chamadas-publicas/chamadapublica/781""}]",2026-07-27,ecosystem/public-programs/brazil/finep-mulheres-inovadoras.md,2026-07-27,2026-07-27,CC0-1.0
public_program:proinnovate,Programa Nacional de Innovación y Desarrollo Productivo,public_program,"ProInnóvate, programa do Ministério da Produção, mantém uma rota nacional específica de capital semente para startups e sinais operacionais atuais.","[""ProInnóvate""]",,country,PE,"[""PE""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.gob.pe/proinnovate,https://www.gob.pe/institucion/proinnovate/campa%C3%B1as/4434-startup-peru,"[{""kind"":""official_program"",""title"":""Programa Nacional de Innovación y Desarrollo Productivo - ProInnóvate"",""url"":""https://www.gob.pe/proinnovate""}]",2026-07-27,ecosystem/public-programs/peru/proinnovate.md,2026-07-27,2026-07-27,CC0-1.0
public_program:proinnovate-startup-peru,StartUp Perú,public_program,"A página atualizada em março de 2026 define a iniciativa nacional, confirma cofinanciamento com capital semente e lista múltiplas modalidades da 13ª geração, comprovando recorrência recente.",[],[Programa Nacional de Innovación y Desarrollo Productivo](proinnovate.md) (`agency-proinnovate`),country,PE,"[""PE""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.gob.pe/institucion/proinnovate/campa%C3%B1as/4434-startup-peru,https://startup.proinnovate.gob.pe/concursos/emprendimientos-innovadores/,"[{""kind"":""official_program"",""title"":""StartUp Perú"",""url"":""https://www.gob.pe/institucion/proinnovate/campa%C3%B1as/4434-startup-peru""}]",2026-07-27,ecosystem/public-programs/peru/proinnovate-startup-peru.md,2026-07-27,2026-07-27,CC0-1.0
public_program:sebrae,Serviço Brasileiro de Apoio às Micro e Pequenas Empresas,public_program,A página do Sebrae destina o programa a startups e direciona a um formulário oficial ativo de entrada.,"[""Sebrae""]",,country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://sebrae.com.br/,https://meuatendimento.sebrae.com.br/sites/PortalSebrae/sebraetec/negociosinovadores,"[{""kind"":""official_program"",""title"":""Negócios Inovadores"",""url"":""https://meuatendimento.sebrae.com.br/sites/PortalSebrae/sebraetec/negociosinovadores""}]",2026-07-27,ecosystem/public-programs/brazil/sebrae.md,2026-07-27,2026-07-27,CC0-1.0
public_program:sebraetec-negocios-inovadores,Sebraetec Negócios Inovadores,public_program,"O Sebraetec atende startups em vários estágios, subsidia até 90% do serviço tecnológico e mantém formulário oficial para empresas com CNPJ; o percentual varia por estado.",[],[Serviço Brasileiro de Apoio às Micro e Pequenas Empresas](sebrae.md) (`agency-sebrae`),country,BR,"[""BR""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://meuatendimento.sebrae.com.br/sites/PortalSebrae/sebraetec/negociosinovadores,https://cloud.cliente.sebrae.com.br/sebraetecinovacao,"[{""kind"":""official_program"",""title"":""Negócios Inovadores"",""url"":""https://meuatendimento.sebrae.com.br/sites/PortalSebrae/sebraetec/negociosinovadores""}]",2026-07-27,ecosystem/public-programs/brazil/sebraetec-negocios-inovadores.md,2026-07-27,2026-07-27,CC0-1.0
public_program:secihti,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación",public_program,La Secretaría convoca directamente a micro y pequeñas empresas de base científica y tecnológica y recibe propuestas en su plataforma institucional.,"[""SECIHTI"",""Secihti""]",,country,MX,"[""MX""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://secihti.mx/,https://www.secihti.mx/convocatoria_categoria/desarrollo-tecnologico-vinculacion-e-innovacion/,"[{""kind"":""official_program"",""title"":""Proyectos de desarrollo tecnológico, innovación y fortalecimiento de infraestructura 2026"",""url"":""https://secihti.mx/wp-content/uploads/2026/03/Convocatoria_2026_SDTVI-20260325T144042.pdf""}]",2026-07-27,ecosystem/public-programs/mexico/secihti.md,2026-07-27,2026-07-27,CC0-1.0
